time_bkjd,flux,flux_error,quality,normalized_flux,model_flux,residual_flux
281.86329685094825,11281.4619140625,5.634578227996826,0,0.9942776317512535,0.9959434573443123,-0.001665825593058834
281.8837294177647,11278.9541015625,5.634860515594482,0,0.9940566088118179,0.995896592755645,-0.001839983943827117
281.9041620844582,11284.0625,5.634845733642578,0,0.9945068311623582,0.9958499227218202,-0.0013430915594619952
281.9245945510411,11276.0712890625,5.635221004486084,0,0.9938025357132144,0.9958034499701153,-0.0020009142569008542
281.9450271175083,11282.9990234375,5.635315895080566,0,0.9944131029765929,0.9957571758516557,-0.001344072875062774
281.9654596837354,11279.0341796875,5.635874271392822,0,0.9940636663978902,0.9957111026208435,-0.001647436222953269
281.9858923499705,11284.8525390625,5.635403633117676,0,0.9945764602737301,0.9956652320705194,-0.001088771796789234
282.0063248159713,11280.982421875,5.636204719543457,0,0.9942353723029425,0.9956195668817289,-0.0013841945787864685
282.02675738184917,11277.2490234375,5.634432792663574,0,0.9939063338693512,0.9955741083817717,-0.0016677745124205057
282.0471900475022,11281.0986328125,5.635876655578613,0,0.9942456144095595,0.9955288585644047,-0.0012832441548451534
282.06762251303735,11271.740234375,5.634610176086426,0,0.9934208235884494,0.9954838200735527,-0.00206299648510333
282.08805507856596,11275.5126953125,5.6361846923828125,0,0.9937533047469539,0.9954389942182391,-0.0016856894712852233
282.10848754386825,11286.1357421875,5.63574743270874,0,0.994689553787133,0.9953943834004716,-0.00070482961333862
282.12892020893923,11279.6259765625,5.636143207550049,0,0.9941158236803271,0.9953499889202163,-0.0012341652398891734
282.1493527740022,11291.064453125,5.635592460632324,0,0.9951239396030719,0.9953058133742804,-0.00018187377120848502
282.1697852388388,11296.26171875,5.636509895324707,0,0.9955819941527899,0.9952618586942125,0.00032013545857745296
282.19021790356055,11284.3994140625,5.635761737823486,0,0.9945365246647356,0.9952181261606764,-0.0006816014959407646
282.21065046815784,11275.205078125,5.636706352233887,0,0.9937261932882615,0.9951746183323232,-0.0014484250440617297
282.23108303252957,11278.953125,5.635700702667236,0,0.9940565227436952,0.995131336899853,-0.001074814156157844
282.2515155969013,11282.65234375,5.6358537673950195,0,0.9943825487929872,0.99508828375794,-0.0007057349649528533
282.2719481610329,11288.103515625,5.638798236846924,0,0.9948629810546418,0.9950454607922459,-0.00018247973760410208
282.2923807250554,11286.642578125,5.636075496673584,0,0.9947342231428834,0.9950028698775712,-0.0002686467346878496
282.3128131889607,11280.6796875,5.635348320007324,0,0.9942086911848641,0.9949605130855752,-0.0007518219007111027
282.35367841618427,11271.494140625,5.634538650512695,0,0.9933991344214955,0.9948765080381156,-0.0014773736166200369
282.37411087974033,11275.1572265625,5.6361165046691895,0,0.9937219759502426,0.9948348640771346,-0.001112888126892031
282.3945435429414,11277.17578125,5.636322975158691,0,0.9938998787601387,0.9947934609825694,-0.0008935822224306333
282.4149760061482,11273.0,5.637221813201904,0,0.9935318514669041,0.9947523013770987,-0.0012204499101945432
282.43540856923937,11266.755859375,5.63431978225708,0,0.992981531889509,0.9947113864571062,-0.0017298545675972221
282.4558411320904,11281.587890625,5.637633323669434,0,0.9942887345390989,0.9946707182164068,-0.0003819836773079066
282.47627369483234,11280.7548828125,5.635445594787598,0,0.9942153184303223,0.9946302984354658,-0.00041498000514350597
282.49670625745784,11275.0263671875,5.635867595672607,0,0.993710442821783,0.9945901288841463,-0.0008796860623633274
282.51713881995965,11280.5615234375,5.634688854217529,0,0.9941982769420014,0.9945502113213546,-0.0003519343793532137
282.5375713822359,11274.7939453125,5.634982109069824,0,0.9936899586085487,0.9945105474951453,-0.0008205888865966404
282.55800394439575,11274.5888671875,5.635121822357178,0,0.9936718843027538,0.9944711391420528,-0.0007992548392989907
282.5784365064319,11282.201171875,5.638000965118408,0,0.9943427853202382,0.9944319879876515,-8.920266741330174e-05
282.59886896835815,11268.2890625,5.635272026062012,0,0.9931166588423571,0.9943930959359231,-0.001276437093565952
282.6193016301695,11267.4912109375,5.634670734405518,0,0.9930463411860024,0.9943544641207152,-0.0013081229347127188
282.63973419174,11267.7373046875,5.634652137756348,0,0.9930680303529563,0.9943160948029384,-0.0012480644499820448
282.660166653317,11277.033203125,5.635031700134277,0,0.9938873128142052,0.9942779896583297,-0.00039067684412452675
282.6805993146627,11286.185546875,5.637143611907959,0,0.9946939432613975,0.9942401497983054,0.0004537934630920448
282.7010318758839,11271.4765625,5.635184288024902,0,0.9933975851952844,0.994202577437072,-0.0008049922417875388
282.7214644368796,11278.5556640625,5.6343817710876465,0,0.994021493017702,0.9941652740341375,-0.00014378101643541807
282.7418969978753,11274.7265625,5.635437488555908,0,0.9936840199080732,0.9941282412224821,-0.0004442213144089102
282.7623295586309,11275.2294921875,5.635125637054443,0,0.9937283449913323,0.9940914806240843,-0.00036313563275192084
282.7827621192773,11281.80859375,5.639936447143555,0,0.9943081859348593,0.9940549938483303,0.00025319208652896386
282.8031945798066,11278.8310546875,5.635377407073975,0,0.994045764228341,0.994018782669416,2.6981558924998872e-05
282.8236272402137,11272.0537109375,5.635440826416016,0,0.9934484514558789,0.9939828481432831,-0.0005343966874041817
282.8440598005109,11281.6845703125,5.635220050811768,0,0.9942972552832594,0.9939471923729966,0.0003500629102628494
282.8644922605745,11284.3798828125,5.635335922241211,0,0.994534803302279,0.9939118169159155,0.0006229863863634888
282.8849249205159,11271.076171875,5.6349897384643555,0,0.9933622972649229,0.9938767228034884,-0.0005144255385655105
282.90535748034745,11274.357421875,5.633764743804932,0,0.9936514861576423,0.9938419120896769,-0.0001904259320345547
282.9257899400618,11276.431640625,5.634891033172607,0,0.9938342948505399,0.9938073862945686,2.6908555971316694e-05
282.94622249965323,11266.7216796875,5.634061336517334,0,0.9929785195052099,0.9937731465919927,-0.0007946270867827954
282.96665515901987,11270.62890625,5.63504695892334,0,0.9933228780646653,0.9937391944855731,-0.00041631642090778076
282.987087618385,11280.681640625,5.634262561798096,0,0.9942088633211098,0.9937055319579585,0.0005033313631512826
283.007520177518,11270.9326171875,5.6340484619140625,0,0.9933496452508664,0.9936721599871271,-0.0003225147362606595
283.02795283652813,11277.8359375,5.636717796325684,0,0.993958060811174,0.9936390800384236,0.00031898077275038794
283.0483853953119,11278.0927734375,5.634679317474365,0,0.9939806967274791,0.9936062938842661,0.00037440284321299533
283.0688178540877,11274.611328125,5.634727954864502,0,0.9936738638695789,0.9935738029555783,0.00010006091400061035
283.0892505127558,11262.0400390625,5.633577823638916,0,0.9925659089243477,0.9935416082003202,-0.0009756992759725192
283.1096830711904,11264.5380859375,5.633552074432373,0,0.9927860711825549,0.9935097115032567,-0.0007236403207018238
283.13011552950775,11263.484375,5.634240627288818,0,0.9926932036780179,0.9934781142564678,-0.0007849105784498711
283.1505480877022,11260.48046875,5.633862018585205,0,0.9924284581321832,0.9934468175342156,-0.0010183594020324316
283.17098074578826,11272.330078125,5.635185718536377,0,0.9934728087346406,0.9934158227112798,5.698602336079439e-05
283.1914132036327,11271.6201171875,5.633410930633545,0,0.993410237209341,0.9933851315978657,2.510561147528456e-05
283.21184576148516,11268.22265625,5.634084224700928,0,0.9931108062100044,0.9933547450846112,-0.0002439388746068305
283.23227841910557,11266.9560546875,5.633570671081543,0,0.9929991758546898,0.9933246645068798,-0.0003254886521900646
283.25271087660803,11274.634765625,5.635590076446533,0,0.9936759295045269,0.9932948916210222,0.0003810378835046313
283.27314343398757,11269.84765625,5.634387969970703,0,0.9932540235663988,0.9932654272913044,-1.1403724905600932e-05
283.29357599125797,11269.6259765625,5.636985778808594,0,0.9932344861025156,0.9932362729543163,-1.7868518006336487e-06
283.31400854828826,11258.412109375,5.6338582038879395,0,0.9922461658480225,0.9932074298868113,-0.0009612640387888227
283.3344411053258,11272.919921875,5.635098457336426,0,0.9935247938808319,0.99317889935138,0.0003458945294518845
283.35487366213056,11265.568359375,5.633781433105469,0,0.9928768730521439,0.9931506825976127,-0.0002738095454688505
283.3753062188189,11260.880859375,5.633578300476074,0,0.9924637460625447,0.9931227808608613,-0.0006590347983165268
283.3957387753835,11264.771484375,5.633540630340576,0,0.9928066414639121,0.9930951953628572,-0.00028855389894510974
283.416171331839,11269.50390625,5.634128570556641,0,0.9932237275871615,0.9930679273114554,0.00015580027570605282
283.4366038881708,11261.740234375,5.633401393890381,0,0.9925394860106379,0.9930409779006502,-0.0005014918900122511
283.45703644427704,11262.05078125,5.634324073791504,0,0.9925668556736988,0.9930143483105951,-0.00044749263689625174
283.4774689003825,11257.7685546875,5.632126331329346,0,0.9921894469550755,0.9929880398349871,-0.0007985928799115749
283.49790145625593,11258.1689453125,5.633610248565674,0,0.992224734885437,0.9929620533685658,-0.000737318483128746
283.5183341120064,11269.5,5.634578704833984,0,0.9932233833146702,0.9929363900537858,0.00028699326088443833
283.53876656764623,11255.9267578125,5.633158206939697,0,0.9920271224754121,0.9929110513887541,-0.0008839289133419914
283.5591991231704,11271.4912109375,5.634513854980469,0,0.993398876217127,0.9928860381085558,0.0005128381085711675
283.5796317784552,11257.5791015625,5.63438606262207,0,0.9921727497392459,0.9928613513133717,-0.0006886015741258689
283.60006433374656,11260.15234375,5.633523941040039,0,0.9923995392429112,0.9928369923254938,-0.000437453082582584
283.6204967888043,11247.8916015625,5.635039806365967,0,0.991318953960741,0.9928129622069856,-0.0014940082462445714
283.6409293437391,11263.6845703125,5.63379430770874,0,0.9927108476431987,0.9927892617746951,-7.841413149634047e-05
283.66136199856555,11266.52734375,5.636568546295166,0,0.9929613919487661,0.992765892071215,0.00019549987755107523
283.6817944532668,11254.8564453125,5.631775856018066,0,0.991932791812787,0.9927428544605271,-0.0008100626477400841
283.7022270078596,11257.6484375,5.6359453201293945,0,0.992178860575967,0.9927201496106649,-0.000541289034697856
283.7226596623368,11267.8564453125,5.635354042053223,0,0.993078530663942,0.9926977785206977,0.0003807521432442895
283.74309211657965,11247.3486328125,5.633361339569092,0,0.9912711000844457,0.992675742496305,-0.001404642411859225
283.76352467081597,11259.5908203125,5.633917808532715,0,0.9923500500722822,0.9926540421761209,-0.0003039921038386906
283.7839573248275,11258.2265625,5.636995315551758,0,0.9922298129046843,0.9926326785154961,-0.00040286561081182004
283.8043897787138,11258.9755859375,5.63468074798584,0,0.9922958271548973,0.9926116527609512,-0.00031582560605392107
283.82482233249175,11249.900390625,5.636448383331299,0,0.9914959960894087,0.992590965521925,-0.0010949694325163017
283.84525488615327,11247.4755859375,5.633486270904541,0,0.991282288940414,0.9925706178079783,-0.001288328867564248
283.86568743958196,11245.638671875,5.634346961975098,0,0.9911203948013649,0.9925506105101786,-0.0014302157088136314
283.8861199930034,11247.9716796875,5.633876323699951,0,0.9913260115468133,0.992530944504354,-0.0012049329575406498
283.90655254619924,11251.6953125,5.638278007507324,0,0.9916541892991761,0.9925116206518193,-0.0008574313526431565
283.9269851993886,11241.1171875,5.633561134338379,0,0.9907218993926474,0.9924926397064363,-0.0017707403137888766
283.94741765235085,11259.2685546875,5.636166095733643,0,0.9923216475917472,0.9924740027756772,-0.00015235518392997527
283.96785020519746,11262.5908203125,5.635595321655273,0,0.9926144513456256,0.9924557103993233,0.00015874094630230484
283.9882826579269,11249.3271484375,5.6353230476379395,0,0.9914454741013057,0.9924377635573769,-0.0009922894560712159
284.00871531053417,11249.5498046875,5.633912563323975,0,0.9914650976333117,0.992420162774709,-0.0009550651413973155
284.0291478629151,11262.666015625,5.6358747482299805,0,0.9926210785910837,0.992402909083043,0.0002181695080407664
284.0495804152888,11255.35546875,5.635786056518555,0,0.9919767726235548,0.9923860031506827,-0.00040923052712793506
284.0700129674369,11251.9375,5.634023666381836,0,0.9916755341936387,0.992369445718059,-0.000693911524420221
284.09044551958505,11255.1884765625,5.636473178863525,0,0.9919620549745503,0.9923532375099794,-0.0003911825354291354
284.11087807150034,11237.8408203125,5.633359909057617,0,0.9904331408405421,0.9923373792363276,-0.0019042383957854625
284.1313105232912,11253.203125,5.635469436645508,0,0.9917870784808305,0.9923218716664303,-0.0005347931855997912
284.1517431749744,11245.7236328125,5.634986400604248,0,0.9911278827280514,0.9923067152541853,-0.0011788325261339327
284.17217572653317,11245.326171875,5.635851860046387,0,0.9910928530020583,0.9922919108883589,-0.0011990578863005918
284.1926081778656,11239.974609375,5.634932041168213,0,0.9906211996889326,0.9922774592120783,-0.0016562595231457422
284.2130408291996,11250.2724609375,5.636353015899658,0,0.9915287880442082,0.9922633606483764,-0.0007345726041682044
284.2334733804164,11253.0751953125,5.635316848754883,0,0.9917758035567393,0.9922496160242547,-0.00047381246751532213
284.25390583139233,11249.61328125,5.636888027191162,0,0.9914706920612958,0.9922362259364194,-0.0007655338751235696
284.27433848226065,11251.9150390625,5.635565757751465,0,0.9916735546268136,0.9922231907770903,-0.0005496361502767
284.2947710331209,11254.173828125,5.636479377746582,0,0.9918726301949267,0.9922105113109605,-0.00033788111603383353
